	labels	reviews
161	0	      신민혁이 잘 못던졌고 상대가 잘쳤는데 맨날 감독이랑 투코 욕하기도 좀 그래요 사실  카메라가 덕아웃 안비춰서 그렇지 열심히 싸인보내고 하겄쥬   여기까지 1등 안빼았긴게 어딘지...  달감독때 꼴등한거에 생각하면........아오 ㅋㅋ  다시 돌아와서 같이 응원합시다~~  키움도 한화에게 지고 하던데 
162	0	       뭐지? 저 월클인척하는 믿음의 야구는?  구단이 게시판 쌩까듯이 팀 성적 쌩까버리겠다는 암시인가? 
163	0	       이제는 내려 놓아야 하나 씨x ㅜㅜ 
164	0	       뭐지? 홈런 3방에 5점?  5위까지 내려가겠다는 암시인가? 
165	0	        무사1루에 번트하면 안되는 법이있나요? 
166	0	"       그저께는 한화도 응원하고... NC 경기 없었던  어제는 KT 응원하고 ... 우리 구다주... 이제는 기아 김태진이지만... 선발로 나온다 해서 응원하며 봤네요. 아직 기아 유니폼이 어색해서 그런지.. 안 어울리는것도 같고... NC 유니폼이 더 어울린다고... 혼자 아쉬운 마음이었습니다.ㅜㅜ  오늘은 삼성과 더블헤더  신민혁선수~ 차분히 자기공 던져주길 바라며.. 우리 선수들 화이팅입니다!!!.  이런 저런 말들이 많지만 동요하지 말고... 제발 주눅들지 말고 힘내시길 바라겠습니다. ""NC"" 화이팅입니다~♡  -> 다른 이의 흠이 자꾸 보인다면 초심으로 돌아가 지금 내가 해야 할 일에 더 집중하세요~ "
167	0	       8회말 에러 뒤에(에러 2개) 정말로 참혹한 결과가 나타났다 선수들아 제발 결정적인 에러 좀 하지 말지어다 아니 오늘 에러를 3개나 했다 
168	0	       이길때는 조용하고  지면 난리치는 인간들 ㅉㅉ  평소엔 팬게시판 오지도 않으면서 지면 와서 난리치네  김형준도 그렇지만 노진혁도 실책한것 같은데 별로 지적안하노  걍 감독이랑 코치 까고 싶어가지고 교체된 김형준 까기 바쁘지    암튼 오늘 8회 수비는 너무 아쉽다 
169	0	       못 잡은건 니다. 지금껏 김형준빠였지만 오늘부로 나한테는 아웃이다.  경기는 못할때도 있지만. 포일이 아무리 싸인미스라도 팬하고 SNS로 그짓을 하고싶냐. 대포수는 글러 먹었다.  설령 싸인미스라도 팬들이 보기에누무조건 니잘못이다. 죄송하다고 앞으로 잘하겠다고 넘어갂으며누될걸..  그리고 야구만해라. SNS로 사고치는 선배들 한두명이더냐.  김형준은 오늘부로 나는 버린다 
170	0	      다 이겼던 경기를 이동욱 감독이 말아 먹었다    이글을 엔씨 야구를 보고 느낀점을 올리는 것이므로 엔씨의   다른 팬님들과 생각이 다를 수가 있으모로 이글을 보고 필자한데  정신 이상자 같다는 헛소리를 하지 말기를 바랍니다.  원래 이런 글은 신문 기사처럼 쓰는 것이 맞는데 그리 아시기 바랍니다.     오늘 경기를 되집어 보면 선수들을 죽도록 고생했고  이동욱은 산나게 경기를 말아 먹었다.     이기고 있던 경기를 말아먹은 주연 이동욱 감독!  조연은 손민한과 진종길 코치이다.    오늘 엔씨가 패한 여러가지 이유를 나열하면  선발투수 김영규는 이번 시즌 등판 중에 가장 잘 던졌음      1. 3회말 엘지의 공격때 나성범의 0.5박자(반박자) 늦은 홈 송구     4:1로 리드를 한 3회말 엘지의 공격 때   9번 정주현에게 안타를 맞아 주자 1루  1번 홍창기의 타석 때 포일로 주자가 2루로 감  홍창기의 우익수 앞 안타(1루타)때 0.5박자 늦은 나성범의  홈송구로 홍창기가 홈인하여 4:1로 엘지가 1점 따라옴  나성범이 조금만 신경써서 던졌더라면 충분히 홈에서   아웃시킬 수가 있었음(나성범이 어깨가 강하므로)        2. 이동욱에겐 경기에 이기고자 하는 작전도 없고 요령도 없음     6회초 엔시의 공격때  선두 타자 이원재가 우익수 앞 안타로 주자 1루에서  다음 타자 김태군에게 번트를 시켜 주자(이원재)를 안전하게  2루로 보내야 하는데 김태군에게 강공을 시켜 김태군이 병살타를  때려 졸지는 주자는 없어지고 아웃 카운트는 2아웃이 되었는데  그 다음타자 박준영이 때린게 중견수 앞 안타가 되었는데   김태군에게 번트를 시켜 이원재가 2루에 있었더라면 박준영의  안타때에 1점이 들어왔을 것인데 이동욱이 이기고자 하는 머리도  없고 요령도 꾀도 없어 보이는 아주 멍청한 감독이었음     경기가 긴박하게 이어질 때엔 단 1점이 정말로 중요한데   이동욱에겐 그 1점을 얻는 요령이나 작전이나 꾀는 하나도  없는 무능하기가 짝이 없는 감독임      3. 임정호는 딱 한타자 상대가 답인데 그것을 모르는 이동욱과 손민한      6회말에 선발 김영규가 홍창기에게 안타,오지환에게 안타를 맞아  주자 3,2루에서 다음타자 라모스 타석때 왼손잡이 임정호를 등판시켜  임정호가 라모스를 삼진으로 잘 잡았으나 다음 타자 김현수에게   안타를 맞아 3,2루 주자가 홈으로 들어와 4:3으로 쫓기게 되었는데   임정호는 딱 한타자 상대용인데 엘지에서 잘 때리는 김현수를 상대를  하였는지 궁금하였음     차라리 요즈음 던지는 이닝마다 무실점 투구를 하는 임창민을   김현수를 상대하게 하여야 하는데 김현수가 왼손잡이라고 임정호를 계속해서  던지데 하여 김현수에게 2타점 적시타를 맞았는데 창 이동욱과 손민한에게   경기에 이기고자 하는 의욕이 있는지 묻고 싶다.     4. 또 3루 주루 코치의 진종길의 막무가내 식 주자 돌리기      7화초 엔씨의 공격때  양의지의 안타와 상대의 에러로 양의지가 2루에 감  다음 알테어의 안타때 발걸음이 느린 양의지를 홈으로   들어가라고 무리하게 돌린 진종길이라는 멍청하기가 짝이 없는   3루 주루 코치가 아직도 3루에서 열나게 돌리고 있다는게 신기하다     이번 시즌에 3루에서 무리하게 돌리다가 아웃이된게 벌써 몇 번째고  아마 10개팀의 3루주로 코치중에 진종길 같은 코치는 없을 것 같음  저런 자는 빨리 2군으로 보내야 할것인데 아직도 저러고 있다니!  3루 주루로 코치가 선수를 홈으로 돌려야 할지 말지를 판단을 잘 하여야 하는데   오늘 그 순간에 열나게 돌리다 양의지가 홈에서 넉넉히   아웃이 되었는데 그저 웃지요 였다  그래도 다행인게 양의지가 부상을 당하지 않는거다 잘못했다면 양의지가 부상을 당할뻔 하였다    5. 1아웃 만루에서 꼴랑 1득점만 한 엔씨 타선     8회초 엔씨의 공격때  강진성 우익수 플라이 아웃(1아웃)   노진혁의 번트안타, 박석민의 안타  박준영의 몸에 맞는 볼로 주자 만루에서  박민우가 4구째 삼진을 당하여 2아웃  다음 타자 나성범이 초구, 2구 부터 그냥 방망이를 휘둘다  불리한 카운트(노볼 2스트라이크에서) 3구째 타격이 엘지의  1루수 라모스에게 라인드라이브로 잡혀 그 좋은 찬스를 말아 먹고 말았는데  나떨공 나성범은 집만(홈) 나서면 항상 삽질하고 마는데 참 이해가  안된다  어떻게 그렇게 타석에서 덤비고 있나?   어이 나성범 좀 덤비지 말고 차분히 해라     상대팀 투수는 주자가 만루가 되면 손이 쪼그라 들고 초조한데  왜 그냥 도와주는 타격을 하는데 이길 수가 있나?     6. 왜 긴박한 순간에 똥 오줌을 가리지 못하는 포수를 기용했나?     문경찬이 박용택에게 3점 홈런을 맞아 이기고 있던 경기를 패했는데  잠시 보면 문경찬의 피 홈런보다 김형준과 노진혁의 에러로 경기를 내어주고 말았는데     8회말을 복기하여 보면  이동욱이 좌익수 이명기를 김성욱으로  노진혁을 유격수로 박준영을 지석훈으로  포수는 김형준으로 투수는 문경찬으로 교체를 하였는데  문경찬이 라모스를 어렵게 좌익수 뜬공으로 잡아 1아웃  다음타자 김현수가 스트라이크 나아웃 포일이 되었는데  바뀐 포수 김형준 이라는 넘이 김현수가 낫아웃인지도 모르고   헤매다가 김현수를 1루로 살아나가게 하였는데 긴박한 경기에서   똥 오줌을 가리지 못하는 김형준을 기용하다니 그게 말이 되나?   다른 팀에서는 엔씨가 양의지와 김태군 2명의 포수가 있어 부럽다고  들 하는데 왜 오늘 잘하고 있던 김태군을 빼고 포수깜이 안되는  김형준을 기용하여 역전의 빌미를 제공하는 플레이를 하는지  이동욱아 말좀 해봐라   그리고 노진혁아 그런 경우에 에러릏 하면 어쩌나?  다음엔 잘 좀하자이     김현수를 아웃시켰더라면 오늘 역전극은 이루어지지 않았을 것이다.  오늘 키움은 한화에 이겨 승차가 엔씨와 다시 0.5 게임차가 나는데  곧 2위로 내려 앉을 것 같은 예감이 든다. 
171	0	       김형준포수를 2군으로 내려서 경기력 올려서 다시 콜업하고 대신 정범모포수를 콜업 하는것이 낳다고 생각합니다. 
172	0	       빨리 내려가자 어차피 김형준 2군 절대로 안내립니다 오직 믿음야구!! 
173	0	       그래도 8월까지 야구보는 재미에 하루하루를 즐겁게 보냈습니다.  이런 식으로 지면 선수들도 아쉽겠지만 팬들도 마음이 아프답니다.   올해와 같은 기회가 다시 올려면 몇 년을 기다려야 할까요?  그때가 온다면 올해처럼 하루하루 재밌게 살아갈 수 있을테죠. 
174	0	       엘지 선발 김윤식이던데 빠따정신상태 썩어서 점수 못낼것 같아 
175	0	       용덕환포수코치!너 그따위로 볼배합 해가지고 말아먹은 경기가 도대체 몇경기고? 문경찬 투수가 볼끝이 없어서 인코스 직구가  lg한테 홈런을 계속 맞는데도 승부구를 계속 인코스직구를 택하는 것이 오기가 아니면 돌대가리가?문경찬 선수는 투구수 20개가 넘으면 볼에 힘이 떨어지는 것을 용덕환 니만 모르제?돌대가리야...초짜들이 감독,코치 하고 있으니 참 볼만하다.선수들도 문제가 많다.프로라면 조금 힘들어도 내색을 하지 말아야 되는데, 박석민,노진혁은  나 피곤해요 나 좀 쉬게 해주세요라고 행동으로 보여주고 있음.정신차려라 nc야 우승기회는 올해가 마지막이 될 수 있으니까? 팬들 다 떠난다..... 
176	0	       야구 아니면 나는 없다는 악바리..태진이가 그립다 태진이 부상도 악바리 근성. 팀을 위한 희생 때문에 나왔던 것 태진이한텐 미안하지만 참으로 고마웠다 그나마 지금 정원이만 있는데. 엔씨에는 죽어라 야구하는 선수가 귀하디 귀하다 의지는 투수리드 말고는 거의 40대..어슬렁 민우는 여전히 대장놀이..장난같이 홈 밟다가 부상 창민이는 찬물끼얹기 끝판왕 석민이는 아직도 야구장이 놀이터 성범이는 투스트라익 후 삽질 전문 알테어는 공부와는 담 쌓음 진혁이는 유리멘탈 명기 진성이는 그나마.. 상대가 무조건 기다리고 보는 불펜의 투구수 볼넷이 안타보다 낫다고 생각하는 투수 생각없는 투수코치 능력없는 3루작전코치 신뢰안가는 배터리코치 이 감독이 물러나질 않으니 하루빨리 세 명 보직변경해라 전준호 김수경 손시헌 코치로 빨리 바꿔라 ☆오늘 경기는 보통때 3경기를 잃은 거다 제발 각성 좀 하거라 
177	0	       노진혁선수 얼마전까지 참 좋다고 생각했는데.......  언론에 기사나오고 거포유격수 어쩌구 하는 순간부터 터석에서 더욱 건들건들해지더니~ 레그킥은 더욱 심해지고 레그킥하면서 발차기까지하는 아주 불안정한 자세가 나오더라~  8월 자신의 성적을 뒤돌아보시고~ 혹시 교만해지지 않았나 반성도 하시고~ 타석에서 테이크백 동작이 너무 건들건들하니 좀더 가다듬는게 어떤지 생각도 해보시고~  최근 겉멋이 바짝 들어서 플레이 하나하나에 슬쩍 교만과 자만이 보이더니.................  기어코 오늘 대형사고를 쳐버리셨군!!!!!!!!  오늘의 패배는 한경기 이상의 아주아주 커다란 의미가 있는 패배란 것을 잘 아시겠지........  오늘 경기는 그냥 할말이 없다    
178	0	       ㅉㅉ  
179	0	     
180	0	       맨날 경기이기다가 막판에 오늘경기같은 짓거리 하지말고 처음부터 경기터트리면 보는사람 시간도 아낀답니다. 오늘경기는 시간낭비에 정신겅간소모에... 진짜 보람찬 하루입니다요!!! 하하하하하하 
181	0	       양의지 나이 생각해야하는데  올해 우승 못하면   FA 허경민 사야됨 
182	0	       개인적으로 김형준 김찬형빠인데 김형준 오늘 실책은 질책으로라도 2군 내려라. 못해도 실책해도 1군두면 절박함이 없다. 철밥통소리 듣는다.  오늘 이기고 내일 분위기상 이겼으면 엘지는 죽어도 1등 힘들었다 2등 바라는 작전인데 엘지도 내일 이기면 1등 노린다. 개막후 4연승하고 엘지랑 첫패 할때도 김영규 5이닝 3실점하고 8회 불펜이 7실점해서 10대8로 졌다. 그때 불펜 쪼개기하다가 8회 7실점하고 불펜 올해도 힘들다 싶었다. 엘지에 유일하게 스윕패도 당하고.. 이런걸 알면 오늘은 5대3 됐을땐 무조건 겼어야 했다.  트레이드로 불펜 안정되는데 에러로 날려 먹는데 내일지면 창모 오기전에 순위 밀릴것같다.  질책성으로라도 김형준은 2군 보내라. 
183	0	       그럴거면 확실하게 하세요. 그래야 보는사람도 빨리 단념하니깐. 감독님은 당장 앞길도 험난한데 보지는 않고 어디를 보시는 겁니까?? 
184	0	       오늘 정말 역대급 어이없고 화나는 경기네요. 이런 경기력으로 1위 어렵습니다. 키움과 LG의 기세로 봤을 때, 2위도 장담 못해요.  우선 오늘 경기 1차적인 패배요인은 타자들입니다. 타자들은 팀배팅이라는 건 없는건지, 도대체가 안타를 16개, 사사구 3개, 상대실책 2개로 5점밖에 못 뽑았다는게 어이가 없네요. 점수를 낼 수 있는 상황에서 도망가지 못한다면 게임을 이기기 어렵다는 건 선수님들, 코치님들, 감독님도 다 아실겁니다. 하지만 유난히 득점권에 주자만 나가면 그 좋던 타격감이 다 떨어지고 이상한 공에 스윙하고 결국 공수교대하는 상황 오늘 엄청 많이 봤네요. 덕아웃에서도 점수가 나지 않으면 작전이라도 걸어봐야 하는데, 그런 점 하나 없었네요. 일례로 오늘 8회초에 노진혁 선수가 번트안타로 무사에 출루했을 때, 한점차로 쫓기고 있던 NC입장에서는 번트를 대서 주자를 출루시키는게 맞지 않았을까요? 바로 대타 강진성 선수를 내서 뜬공아웃에 진루시키지 못하는 것보다는 번트를 대서 우선 2루에 주자를 두고 대타를 쓰는 편이 훨씬 나았을 것 같습니다. 또한 8회초 공격ㅋㅋㅋㅋ 물론 만루에서 점수 못내는 팀이라는 걸 예상하긴 했지만, 박민우 선수 타격이 솔직히 조금 실망스러웠습니다. 이명기 선수의 선구안 덕분에 다행히 1점 냈지만, 바로 뒤의 나성범 선수 타석때 역시나 점수를 더 내지 못한 채 이닝이 마무리되었죠. 박민우선수, 나성범선수 개인적으로 정말 좋아하는 선수들이고 우리팀이어서 정말 자랑스러운 선수들입니다. 하지만 최근에 조금 실망스러운 타격을 자꾸 보여주셔서 그만큼 실망이 큰 것 같습니다. '득점권 악마'의 모습, '나스타'의 모습 빠른 시일내에 다시 회복해서 보여주시길 부탁드립니다.  2차적 요인은 역시 투수교체겠죠. 김영규선수 솔직히 오늘 5회까지 투구 나쁘지 않았습니다. 윌슨 선수와 비교했을 때 전혀 밀리지 않았어요. 최근 피칭중에 꽤 안정적이었습니다. 하지만 6회말에 선두타자 안타를 내줬을 때, 투수코치님이 한 번 올라오셔야 했을 것 같은데요... 이후 무사 2,3루 상황에서 투수를 바꾸고 역시나 실점으로 이어졌죠. 그리고 대망의 8회말, 솔직히 저는 홈런맞은 문경찬 선수 탓을 하고 싶지 않습니다. 김형준 선수가 낫아웃으로 출루시킨 것, 노진혁 선수 플라이볼 놓친 실책이 컸으니까요. 실책이 나왔고, 문경찬 선수 투구수가 많아졌다고 판단하셨다면 투수코치님이 8회말에 원종현선수라도 한템포 일찍 올려서 1아웃 잡으면 되지 않았을까요?  3차적 요인은 오늘 이 글에서 처음 써봅니다만, 저희 3루 주루코치님 꼭 진종길 코치님이어야 합니까? 솔직히 투수코치때문에 가려져서 그렇지 제가 엔씨경기를 볼 때마다 3루 코치님의 잘못된 판단으로 주자가 어이없이 홈에서 아웃당하거나 충분히 들어올 수 있는 상황임에도 들어오지 않아 점수를 못낸 경우가 허다한데요. 오늘 7회초에서도 좌익수 앞에 짧은 타구로 2루에 있던 양의지 선수가 홈까지 충분히 들어올 수 있을거라고 판단하신겁니까...? 정말 올시즌은 역대급으로 만족스럽지 못한 코칭스태프들 같습니다.  이제 2위와 다시 반경기차, 3위와도 격차가 크지 않습니다. 까딱하다가는 정말 3위까지 혹은 5위까지 떨어질 수 있습니다. 지금까지 열심히 해오셨던 것 모두 인정하고 응원해왔습니다만, 솔직히 오늘 경기 보고서 정이 많이 떨어졌네요. 올시즌 끝까지 최선 다해주시고, 내년시즌엔 감독부터 코칭스태프들 물갈이 한번 했으면 좋겠습니다. 
185	0	       ㅇㅇ 모창민 같이 보내라 나오면 경기 이기는꼬라지 못봤다  
186	0	       낼도 지면 어떻하냐 이제...ㅜㅜ 
187	0	        8회에  타이트한 상황에서 굳이 김형준을 올렸어야 되나요? 양의지가 처음 부터 포수마스크를 쓴것도 아니고,  무슨 명장놀음 하세요? 거기서 김형준을 올릴게 오는 진 이유라고 대부분의 팬들이 생각할겁니다.    아마추어들도 생각할수 있는걸 감독이란 사람이 생각도 못하신거에요. 점수차가 크게 났던것도 아닌데   참 감독이란 사람이 여유만만이시네요. 팬들 속타들어가는건 생각도 못하고 
188	0	       야구 좀 잘 해 봅시다. 
189	0	       김윤식나오는데 키움 조영건선발때처럼 빠따 조용할꺼같음 ㅋ 
190	0	       ㅋㅋㅋㅋㅋㅋㅋㅋㅋ무능하다  
191	0	       번트대야댈때강공하고엘지에연패중이면한점이라도더내이길생각안하고한20점내서기를확죽이고싶드나느그가기다죽었다다돌머리들아결과론이니뭐니해도경찬이도잘했는데노진혁실책했을때원종현일삼루에서올렸어야지류중일이었음고우석올렸고조상우오승환올렸을꺼다이생각없는감코들아우승안바라니까쪽팔리게만하지마라정신들다빠져가지고놀고들자빠졌다아주 
192	0	       김형준는 양의지한테 볼배합 공부 안하냐?? 
193	0	       김형준은  2019년도에는 잘했습니다 지금은 너무못합니다 제발 2군내리고 정범모좀올려주세여 
194	0	       내려오는건 한순간이라고 캬캬캬캬캬캬 포수엔트리가지고 여유부리고 이짓저짓하다가 게임차 0.5까지 광속으로 내려왔는데 정신차리기는 커녕~~  프런트는 좀 정신차리고 시즌끝나면 좀 정리할 사람 정리좀 하라고요! 
195	0	        연속 실책 이후 스리런 홈런 처맞고 역전 당하는 꼴! KBO 역사는 물론이고 100년이 훨씬 넘는 MLB에서도 없을 것이다. 창단 몇 년만에 아주 큰 일을 해냈습니다. 축하드려요.  그런데 실책은 그렇고...., 실책이후 2아웃 상황인데, 왜 원종현을 바로 올리지 않았는지 정말 궁금하다. 8회 2아웃 상황에서 마무리 등판한 경기가 얼마나 많은데.., 특히 2번의 실책 때문에 문경찬이 얼마든지 흔들릴 수 있는 상황이었고, 제구도 계속 높게 되어 불안했었는데. 이동욱 감독은 무슨 생각을 하는지 머리 속을 열어보고 싶어지는 기분 매우 더러운 밤입니다. 
196	0	       올시즌 유독 김형준 선수 나온경기 진 경우가 많은 건 아시죠?  이기고 싶다면 김형준 선수는 널널한 경기나, 지고 있는 경기에 기용하세요...  그리고, 진종길 코치 좀 바꿉시다..  시즌 초 욕먹고 잠잠하더니, 결정적인 경기에서 또 한건하네요..  구단 고위층 백이라도 있나요?   몇년동안 그렇게 욕먹어도 바뀌는게 없네,,, 철밥통인가? 
197	0	       김형준 올해 보여준거 있냐?? 작년이랑 올해 완전 다르다  
198	0	       옆동네에서 많이 보던걸 처음봤네 ㅜㅜ 슬프다 
199	0	       낫 아웃 못 잡고,,,뜬공 못 잡으니...상대한테 홈런 맞지...  이런 실책 어디서 많이 보던 거 아닌가... 옆 동네 꼴데랑 비슷한 수준의 수비 실책...  야구 센터라인(포수, 2루수, 유격수, 중견수) 수비가 얼마나 중요한지 보여준 경기....  노진혁선수 가끔 어이없는 수비하는 데 정신 챙기시고...  김형준선수 유망주라고 맨날 안 봐줍니다... 태진이 트레이드 되는 거 봐죠... 잘 하세요~~  이제 헬쥐도 2경기차....큰일이다... 
200	0	       손민한코치 선임부터 경기운영장난까지 모든게 다... 도대체 뭔놈의 자신감으로 이길경기를 이따구로 말아먹는지...  한두번도 아니고  진짜 인내심 바닥나네요. 
201	0	       삼진 공에 눈 감고 포구하는 포수 플라이 볼을 감각으로 잡을려는 내야수 도대체가 간절함이 없다 지금 1위가 오래 갈 것 같냐 키움하고 반게임 차 엘지하고 두게임 차인데 그리 만만하냐 무사 1루에 삼진 세개로 끝? 제 아무리 강타자라도 필요할 땐 득점권으로 보내는 전략을 써야지 엔씨야 너희들은 중학야구부터 새로 배워야 되겠다 오늘 야구는 한 마디로 엔씨답다 짜증유발하는 야구.. 
202	0	       모창민 김형준 나오면 경기 맨날 지네 
203	0	       우승할자격도응원받을자격도없다 
204	0	       왜 타이트한상황에서 실험정신이 발휘가 되냐고  
205	0	       ㅋㅋㅋㅋ 노진혁 수비실책으로인해 망쳤네  
206	0	       노진혁 문경찬 선수는 오늘 잠 안오겠네요.. 빨리 잊고 다음경기 준비합시다. 화이팅합시다.  
207	0	       김형준 모창민 나오면 쳐지는거 모름?? 
208	0	     
209	0	       진짜 명장인줄 알고 있는건지. 1~2점차이면  양의지를 포수로 앉혀야지. .  지금 7~8게임차 되는 줄 아냐?  지금부터 연패하고, 6위로 시즌 끝내고, 내년엔 감독, 투코, 3루 주코 바꾸고 다시가자.  제발.. 
210	0	       웃음 밖에 안나온다.....역시 떨거지 코칭스태프와 그에 맞는 야구선수인가.... 다이긴 경기를 이렇게 진다고?  
211	0	     
212	0	       너의 실책으로 인해 경기를 말아먹는구나 어이구 노진혁아 
213	0	       어느 누구는 프로야구가 쇼라고 하지만, 나는 그렇게 생각하지는 않습니다. 그런데, 박민우 선수를 보면 그럴지도 모른다는 생각도. 박민우 선수는 프로야구가 장난입니까? 1회에 단타 하나 쳤다고해서, 두번째 타석에서는 주자 2루에 삼진 당하면서 웃고, 세번째 타석에서 또 주자 2루 상황에서 유격수 땅볼치며 또 웃고.., 8회초 다섯번째 타석 주자 만루 상황에서 삼진 당하며 또또 웃고... 야구가 장난입니까? 프로야구는 장난이 아니잖아요. 덕아웃 들어가서 웃든 말든 상관 없지만 마운드에서 그 상황에 꼭 웃어야 합니까?  제발 상황에 따라 진중할 때는 진중 합시다. 많은 팬들이 지켜보고 있는데, 이런 상황이 천불나는데, 그렇게 웃으면 되겠습니까? 이제 철부지가 아니잖아요. 연봉 5억2천만원이나 받는 프로잖아요~  
214	0	       제구안되는 듣보잡투수 상대로 1회 박민우 몸에 맞는볼로 출루하고 2번 이명기 타석때 1스트 2볼에서 제구 장안되는 투수 상대로 쓸데 없이 힛트앤드런 걸어서 한가운데 한참높은공을 돌려서 아웃되고부터 꼬인다고 생각했음.그런 높은공에 이명기 정도라면 배트 안나감. 내가 잘못본거 아닌가 싶어서 1회보니깐 투수 와인드업 할때 박민우 스타트 끊은거 보면 작전이 걸렸음. 병살타 방지한다고 가끔 작전 걸수는 있어도 1회부터 투수제구도 오락가락 하는데 명장놀이 한다고 작전 거는지. 아무튼 그때 부터 심하게 꼬이기 시작함. 오늘경기 잡았어야 좀 여유있게 가는데 내일부터엘지전은 1승1패하면 다행이라고 생각합니다. 
215	0	       2군으로 보내서 휴식도 좀주고 멘탈좀 잡게해서  포스트시즌 대비시키는게 좋을듯... 140경기까지 2군 141경기때 1군콜업 실전컨디션 조절 
216	0	       엘쥐와 2연전 어떡하냐 타격에서 밀어 부쳤으면.. 힘내요 NC다이노스 
217	0	       내일 경기 지는날인데 막가자  
218	0	       어차피 내일 경기 질텐데 의지 휴식주거나 지명타자로 투입 김영규라서 경기 기대 안한다 
219	0	       볼질내면 점수 쳐내네  김영규는 내일 볼질 많이 하겠다  
220	0	       1.민우(2) 2.알테어(중) 3.성범(지) 4.의지(포) 5.진성(1) 6.진혁(유) 7.석민(3) 8.성욱(우) 9.명기or희동(좌) 이렇게 100게임까지 해 봐라 
221	0	       키움는 한화팀 만나서 무조건 이기고 우리는 엘지 윌슨만나는데...  에휴 ㅉㅉ 무슨 조영건상대로 점수 못내네 
222	0	       권희동 김성욱 모창민 요즘 팀도움이 안된다  
223	0	       오늘 이겼어야했다 김영규 나오네 ㅋㅋㅋㅋ  이명기는 홀수달 되면 왜이리 못하냐?? 아 짝수되면 날아댕기고 다시 9번타순내려라 
224	0	       조영건상대로 점수 못내는팀 있네 대단하다...  
225	0	       정말 무슨 생각으로 야구하니? 민우의 행운의 안타로 따라 갔으면 어차피 상대 투수는 멘탈이 흔들릴 거고 그러면 제구가 흔들려 4구도 가능하고 유리한 카운터에서 일격을 가할 수도 있다 그런데 대타 나온 놈이 그렇게 힘없이 초구를 툭 건드려 찬물을 끼얹냐? 정말 어이없는 야구다 초구공략 다반사에. 투스트라익 이후 낮은 볼엔 알면서도 스윙삼진. 언제까지 야구 그리 할래 이 감독! 그따위로 할끼가 오늘 이기면 좀은 수월하잖아 그러면 창민이 보고 공 한두개 기다리라고 사인을 보냈어야지. 심판의 오심에도 늘 그 자리에 서 있고. 감독이 좀 항의도 하고 화도 내고 해야 선수들이 자극을 받지 팬들의 많은 글을 너희들이 보지 않는다는 것은 이미 알고 있으면서도 안타까움에 이렇게 분노를 표출할 수밖에 없다 제발 생각하는 야구 하기 바란다 
226	0	       오늘 엔씨가  9회 초까지 6:2로 리드를 당하고 있다가  연이은 안타와 박민우 2타점 적시타로 6:4까지 붙었고  박민우가 1루에 있을적에 이동욱 감독은 무슨 마음  어떤 기대감으로 모창민을 대타로 냈는지 도저히 이해가 안됐습니다.   우리 엔씨 팬들이 시즌내내 보아왔는데 모창민은   평소에도 타격이 쉬원찮고 찬스에서 큰 것 한방을 때리는 그런 선수는 아닌데 모창민에게 어떤 기대를 하고 대타를 냈는지 이동욱 감독의 마음을 이해하기가 힘들었습니다.   보통 대타는 찬스에서 안타 하나로 경기를 뒤집거나 아니면 큰 것 한방으로 경기를 끝내는데 필요하여 대타를 내는데 그 동안 모창민이 선발로 나온 경기에서 그다지 재미를 보지 못한 것을 이동욱 감독의 머리엔 입력이 되어 있지 않았나 봅니다.  주자를 1루에 주고 대차로 나간 선수가 초구 치고 아웃되다니요? 그게 말이 됩니까요?  정말로 감독이 선수를 보는 눈이 경기를 읽는 센스가 없어 보였습니다요.  
227	0	       이해가 잘 안된다. 최정원은 타격도 되고 수비도 되고. 무엇보다 발이 상당히 빠른 선수이다. 왜 선발에서 빼는지 모르겠다. 내가 감독이라면, 2번에 고정시키겠다.(이명기는 7번이나 9번으로 돌리고)  발이 빨라 병살 가능성도 없고 얼마든지 도루를 통해 3, 4번에 득점기회를 노릴 수 있음에도. 
228	0	       모창민을 왜 대타로 써 이원재를 써야지 
229	0	       우리팀 선수들을 향한 비난에 대해 즉각 대응해주시기 바랍니다 야구선수로써 받아들여야 하는 여론도 지켜야할 선이 있습니다 더 이상 선수들이 상처 받지 않았으면 좋겠습니다 뿐만 아니라 보는 팬들 입장에서도 받아들이기 불쾌합니다 선수들을 향한 악플, 인신공격 등 SNS상의 게시글이나 댓글에 대해서도 대처를 해주시길 부탁드립니다 
230	0	       메이져리그 같은얘기는 이제 안하셨음 좋겠습니다 ..국내 고교리그 졸업한 루키공에 어제 오늘 삼진 4개나 먹는거보니 메이져리그가면 국가망신이지않을까 싶습니다 ... 다른 선수들 앞길막지마시고 국내에서 명예의전당 가시고 은퇴하셨으면좋겠네요 .. ^^; 
231	0	       우리는 무슨 배재환 말고 불펜투수가 없나요? 감독 투수코치만 나가면 정말행복하게 야구를 볼수있을겁니다 팬에 소중한  공간이라면서 무슨  감독 투수코치 사퇴하라는 글을보면 내일도 충분히 나갈수있는데 왜 팀을 망칠려고하지  사퇴하면 팬들한테 적당히 욕을 먹을수 있는데  제발 투수코치 감독 사퇴 합시다 배재환1군에서도 못던지는데 왜 1군에 있냐고 2군에서도 못던지는데 제발좀 2군에 내려 
