	label	titles
9071	0	병맛 타선 내리막길 전조
9072	0	허삼영 초보티내냐?
9073	0	진짜 패인은
9074	0	한 경기에 병살타 4개는 그냥 이기고 싶지 않은거지
9075	0	오늘 경기는 포수 실책입니다
9076	0	근데 KBS 해설 캐스터 3일 내내 편파중계네
9077	0	오늘 패하는데 이성규도 한 몫했다.
9078	0	투수 내주고 타자 좀 트레이드 해라
9079	0	하...30
9080	0	권오준 은퇴
9081	0	벌써 세번째입니다
9082	0	삼영이 잔머리에 삼영이가 당하네
9083	0	허삼영은 꼭 2번이기면 위닝시리즈에 만족하고 선수들 쉬게 하더라..
9084	0	제발 스윕 좀 합시다
9085	0	물빠따로는 투타 막강 전력 기아 앞에서 스윕당하것다
9086	0	되도안하게 좌우놀이 ㅊㅕ하다가 권오준 올릴때 알아봤다
9087	0	결국 권오준 내서 필패 하네요..
9088	0	오늘은 이해할수없는 30이네
9089	0	진짜 하기싫은 표정으로 나왔다 들어가네
9090	0	김윤수 그냥 주자 없을때 내보내지 꼭 권오준이 주자 보냔후에 나오네..
9091	0	권오준 나왔다.. 오늘 경기 벌써 포기모드다..
9092	0	궈노쥰
9093	0	권오준
9094	0	연승이어가기 싫어한다
9095	0	김응민 정신차려라 니가 진짜 강민호보다 잘하는거 아니야 .
9096	0	국해성 장필패 트레이드썰
9097	0	희판존이 경기를 지배
9098	0	개승현 저거 좀 조내라
9099	0	김윤수는 진짜 안 믿은주네 150을 패전처리로 쓰네
9100	0	초구에 꿀발라났냐?
9101	0	이성규 저거는 진짜 무조건 다 땡기네
9102	0	이성규 오늘은 전부 초구에 때려서 아웃되네요..
9103	0	허~윤동이 이제 밑천 드러났구만~
9104	0	타자들아 윤동이 승리투수 맹글어줘라
9105	0	이제 윤패자는 은퇴각 이군...
9106	0	호환마마. 보다 무서운,
9107	0	2할3푼짜리 타자
9108	0	볼질이 엄청나다
9109	0	이학주 공수에서 펄펄 나네
9110	0	좀되면 헛바람든다
9111	0	와 7년만에 두산전 스윕
9112	0	허윤동
9113	0	3ㅡ4점실점해도된다.
9114	0	이거봐라
9115	0	벌써 다했나
9116	0	이성규
9117	0	역시 구자욱이 DH를 해야 합니다.
9118	0	3986 한번만 얘기할테니 잘 들으슈
9119	0	서연(필명), 노정환, 김영헌
9120	0	원태인,최채흥 볼이라도 두산가면 10승 투수
9121	0	아마추어 감독이 제대로 말아먹은 경기
9122	0	허삼영 감독 데이터 좋아하는 데이터 맹신주의자 아니었나 ?
9123	0	상위권 이나 중위권 팀들 중에 불펜 약한 팀들 있으니 트레이드 하자 얼른 .
9124	0	4회 무사찬스 말아먹은게 컸네요
9125	0	자욱이 4번시키라
9126	0	이성규는 야구접고 기술배우던지해라
9127	0	김동엽, 이성규는 대체 언제쯤 시원시원하게 쳐줄까...
9128	0	열받아서 왓다
9129	0	감독 용병술 진짜 없네!
9130	0	타선 강화없이는 올해도 지난 3년 그대로일겁니다.
9131	0	오늘 키움 승리 주역 이성규 인터뷰나 보자~~~
9132	0	오늘 원태인 망했지만 투수진 선방 결국 멸치타선
9133	0	허삼영..
9134	0	고마 오재일 델고 온나
9135	0	뒷북..이성규
9136	0	이성규 장난하냐???
9137	0	오늘의 패인은 감독이네 ㅋ
9138	0	질려고 환장을 했네.. 우규민 안내고 왼손투수로 우타자 상대
9139	0	이것이 감독님이 말하신 데이터 야구입니까???
9140	0	ㅋㅋㅋ ;; 오승환 8회 내서 막으면 모하냐 ...
9141	0	이정후 4안타...
9142	0	김동엽..
9143	0	이승현이는 좀 빼라 1군에서 ㅡㅡ ㅈㄸ 못하는거 진짜
9144	0	허삼영..저 황당한 용병술은 뭐지..?
9145	0	허감독은 뭐하는분인가요?
9146	0	김동엽 초구 대충 스윙 ~~할 의지가 없네!
9147	0	감독이 포기한겨?
9148	0	신속 빠른아웃 ㅋㅋ 오늘 막창먹으로가냐 ㅋㅋ
9149	0	안타 잘치는 박해민 대타???
9150	0	투수 교체 타이밍 너무 못한다.
9151	0	8회 역전하여
9152	0	오승환
9153	0	오늘 라팍 역대급 기자들 와잇네
9154	0	승환이 구속이 안나오네
9155	0	오늘 한화랑 했으면 연패끊어줬을듯
9156	0	다들아시죠 이성규 박찬도 최영진
9157	0	오승환 패전처리 실화냐~~
9158	0	김윤수
9159	0	오승환삼성 유니폼 진짜 잘어울리네
9160	0	오승환 8회 나오는값네 몸푸네
9161	0	김동엽이 노래를 하더니 한번 올리지 못하는 실력
9162	0	성규는 감독이 망친거같다
9163	0	김윤수가 최고다 쉬원쉬원하게
9164	0	계투 중에 선발 전환 시킬애 한명 보이네
9165	0	오승환 8회 나오는값네 몸푸네
9166	0	거포 부재 3연패해도 하말 없는 경기
9167	0	이성규 당장 3군 보내라~~
9168	0	질거같지않은경기인데...'
9169	0	삼성팬 여러분 인내심이 대단합니다
9170	0	또 이성규 ㅋㅋㅋㅋ찬스에서 ㅋㅋ
9171	0	궁금하다..과연..결과는?
9172	0	팀 내에서 타율 낮기로 둘째라면 서러운 박해민 강민호가 ㄷㄷ
9173	0	강민호 오늘 스윙잘한다
9174	0	김동엽 이성규는
9175	0	이성규는 2군용인가 ㅜㅜ
9176	0	이승규 백승민
9177	0	어떻게 군대군대 요소요소마다 구멍들을 선발로 넣었는지
9178	0	삼성 타자를 보고 두려워하는 투수가 있는지 궁금하다
9179	0	구단 내부 야수들로는 답이 안나옵니다 빨리 결단 내려야되요 .
9180	0	박진만 저거 보니 과거 배대웅 꼴나고 지~~~랄하네!
9181	0	첫 게임에 동점인데
9182	0	자다들 이제 꼴성은 버려야합니다 경상도팀 롯데 엔씨
9183	0	놀구들잇네
9184	0	최강삼성 라이온즈
9185	0	이승현 다음에 허윤동 올라올때 퓨처스로 내려야겠네
9186	0	또 시작됬다..개발림의 정석
9187	0	이성규
9188	0	90년대 김영진보다 못한다.
9189	0	ㅇㅏ 박해민 강민호 터지니까 나머지가 조요옹~
9190	0	박해민 발믿고 돌렸다면?
9191	0	박해민 발믿고 돌렸다면?
9192	0	진짜 프로 맞나요? 무사23루 ㅋㅋㅋ
9193	0	만약 오늘 경기 진다면..
9194	0	역겹다. 공격력.. 어떻게 그 상황에서도 점수를 못내냐
9195	0	경기 졋구만
9196	0	과대포장
9197	0	넌선수가아니야.
9198	0	한화는 아에 이제 망햇나
9199	0	내년엔 라팍 좌중,우중 펜스 꼭 밀어주세요
9200	0	2군 김종훈 타코 잘하는거 값네
9201	0	박해민 2군가서 아에 타격 싹 바꼇네
9202	0	삼성도 키움처럼 볼넷좀 얻자
9203	0	오승환대 이정후 대결 보고싶다
9204	0	라이온즈파크 잔디가 곳곳에 파였내 ㅉㅉ
9205	0	오늘 박똥차 빠진줄 알았는데
9206	0	원태인..잘한다 잘한다하니...
9207	0	2사잡고 6연속볼넷인가? 이게 말이가 방구가?
9208	0	관리 한다더니 관리잘했네.
9209	0	골고루한다
9210	0	강민호 정말
9211	0	원태인 머하는 짓이야 어제 뭐했어 ?
9212	0	믿는 원태인도 오늘은 영 아니네
9213	0	승삽이 너는 해설 하지마라~~
9214	0	오늘 선수기용
9215	0	오늘 안해설위가
9216	0	팀에서 멀리내다 보고 미래 주축감으로 키울 선수들이라면
9217	0	일단 이게 잴 시급
9218	0	김지찬
9219	0	홍단장 허감독 용병관리 제대로 하고있나?
9220	0	한화가 꼴찌하는 이유
9221	0	1군 타격코치 바꿔야,,
9222	0	야구 수십년 봤어도 응원하는 팀 선수를 디스하는 팬은 처음 보네
9223	0	줄부상은 성적 부진의 면죄부가 되지 못합니다
9224	0	줄부상은 성적 부진의 면죄부가 되지 못합니다
9225	0	삼성 쓸모 없는 아집은 그만하자.
9226	0	주축들의 부진도 버거운데 줄부상까지
9227	0	강팀과 약팀차이
9228	0	허삼영 전략
9229	0	아니 삼성에서 전력분석 오래했다며
9230	0	외인 전력 보강 안할꺼면 트레이드 전력 보강이라도 추진해요
9231	0	감독이 선수 볼줄몰라
9232	0	하루 잘 쳤다고 바로 상위타순으로 올리는거 보소
9233	0	부상을 핑계로 몸사리는 놈들 그냥 푹쉬게 만들어라.
9234	0	명문구단 삼성라이온즈
9235	0	감독님.. 오늘 당신이 짠 망할 타순 때매 짐
9236	0	내일 성규 중심타자선발이다.
9237	0	이게 삼성 실력
9238	0	박해민 1군 복귀후
9239	0	안경현도아는걸 허삼영은 왜 모를까
9240	0	역시 박해민효과~기대하면 안됨
9241	0	2021 fa
9242	0	4연승뒤 4연패 이런게 재미있나요.. 1승1패 계속하는게 재미있나요..
9243	0	삼영아.
9244	0	타자들 수준이 너무 떨어져요 솔직히 다른 팀은 긴장이되는 타자가 즐비
9245	0	좀 힘에 붇쳐하는 모습들 이네요
9246	0	선수들 욕하지마세요
9247	0	최채흥 불펜으로 돌리고 김윤수 선발 가야합니다
9248	0	홍준학 한테 혼나서
9249	0	안챙피하냐 그딴 식으로 지면??
9250	0	김영현에게 진지하게 경고한다
9251	0	데이터 맹신하는 허삼영 감독 왜 데이터를 가려가며 맹신하나요
9252	0	하아 ..... 부상까지 겹치네 ... 참 ..ㅕ
9253	0	아니
9254	0	머하냐ㅋㅋㅋㅋ
9255	0	주자없는 투아웃이 무사 1,3루로...
9256	0	역시..김동엽.
9257	0	김똥엽 당장 짤라라
9258	0	역시 흐름을 딱 끊는 박해민
9259	0	박승규 잘하네요
9260	0	56 번 타순이 얼마나 중요한데...
9261	0	이윈석
9262	0	김응민
9263	0	내일
9264	0	백승민 양우현
9265	0	양우현...ㅋㅋㅋ
9266	0	오늘부로 잘하면 두명 방출 되겠네
9267	0	오승환 오면 모하노.. 점수를 내지 못하는데 등판 기회가 없다..
9268	0	Sk에게 스윕패 해서 보약 먹여 주는군요..
9269	0	좀 한다 싶어보면 금방 추락하네. 니들이 그렇지 뭐
9270	0	엘지전 영봉패가
9271	0	구자욱은 언제쯤 복귀
9272	0	오승환.
9273	0	허삼영
9274	0	홍준학 허삼영 선수 보호고 나발이고 일단 성적내라 18름들아
9275	0	빼라.
9276	0	개 한심한..야구..
9277	0	나만 그렇게 생각하는지는 모르겠는데 솔직히 얘기해봅시다
9278	0	ko 펀치다.
9279	0	선수보호 순번 같은 소리하고 있네 계속지고 관리해라 꼴지다
9280	0	최채흥 좀 성장했나 싶더니 ... 개판이내 아주 XXX 18
9281	0	김응민 자동문이내 아주 ㅉㅉ
9282	0	재미도 없고 성적도 안나오고 .. 이딴야구는 아마추어팀도 하겠다
9283	0	라인업...꼬라지 하고는
9284	0	두산 또 끝내기
9285	0	주심 누군가요
9286	0	다시 완성된 테이블 쉼터~
9287	0	등빨과 멸치의 대결
9288	0	두산타자2명 영입, 용병타자 2명, 대형트레이드 단행
9289	0	허감독 좀냉정해져라.
9290	0	결국은 12번은 잘치는데 못불러들이는게문제
9291	0	허삼영 초보티내냐?
9292	0	팬이보는 팀상황.
9293	0	7안타라면 두산이나 스켕이처럼 4득점 이상 내는게 정상
9294	0	투수들은 제몫 할거 같은데 타력이 문제네요..
9295	0	팀이 쉽지 않은 상황이네요
9296	0	오늘은 그저 운이없었지요..
9297	0	삼영이 감독 데이터 맹신하다가 또 졌네
9298	0	이흥련 스케이 타선에 녹아들었네
9299	0	오늘 패인은 감독
9300	0	팀 타격이 너무 롤러코스터가 심하다 ......
9301	0	아니 도대체 이해 안가는 기용과 작전인데요
9302	0	왜 고의사구 여야 했냐 도대체 ㅡㅡ
9303	0	박해민 수비도 그닥이네
9304	0	최지광 괜히 패전처리 나와서 무실점 행진 끄읕
9305	0	미래?
9306	0	그동안 헤매던 SK 삼성 보약먹고 상위권으로 올라가겠죠..
9307	0	김동엽 한동민 트레이드 하자
9308	0	최지광 아껴라
9309	0	오늘 박해민 3안타 타격 살아남
9310	0	두산은 참 쉽게 득점 하는데
9311	0	분위기상 질거같지 않은데
9312	0	무사 1,2루
9313	0	당연한 번트 타이밍에..웬 강공..?
9314	0	해민아 돌아왔구나
9315	0	이성규~이성규~~전역하면 ~~타령한 사람들~
9316	0	이성규 왜저래
9317	0	김대우 그래도 기대 이상 잘 던졌다
9318	0	팀 망가질 준비하나?
9319	0	삼성은 만나는 팀마나 용병투수에 1,2선발하고 맞대결이네.
9320	0	선발 유격수라면?
9321	0	약팀과 강팀의 차이
9322	0	동엽이는 제발 쫌 2군 보내라
9323	0	ㅇㅏ 예상을 좀 비켜갈순 없는가!!!
9324	0	제발 강민호 김지찬은 빼고가자
9325	0	돌것다
9326	0	김동엽..강민호..
9327	0	김동엽 과이성규오늘첫타석.
9328	0	김지찬 어깨너무 약하네. 유격수는 힘들겠네
9329	0	FA때 무조건 두산 타자 데려오길
9330	0	백정현'가지고 멀 그러나?관즁일 시절 배영구도 있었는데...
9331	0	냄비근성
9332	0	하고 싶은거 다하세요 ~
9333	0	인스타 비판 막지 마세요.
9334	0	장필준이 두산에주고
9335	0	오늘 아침부터 삼성 띄워주는 기사나올 때부터 느낌이 왔습니다.
9336	0	백정현을 비롯한
9337	0	타자들중.
9338	0	캐치볼 전력투구가 투수들 구속증가에 확실히 효과가 있다면 ...
9339	0	백정현 다시 퓨처스로 내리고 김성한 올려보자
9340	0	멸치팀답게 신나게 땅볼치고 완패 내일도 할수 있다
9341	0	너클커브가 마구여?
9342	0	땅볼 땅볼 땅볼 땅볼 땅볼 제일멸치들
9343	0	무득점 완봉패는
9344	0	그놈의 초구사랑 초구의달인 초달김헌곤
9345	0	허삼영. 선수 보는 눈이 그렇게 없나?
9346	0	김헌곤 스윙꼬라지
9347	0	백정현은 강하게 던지려 하지마라
9348	0	어제까지 좋은 분위기 망치고 있네
9349	0	타선들이 전체적으로 분위기가 죽어버렷다...
9350	0	1할전문타자 언제까지 주전할거냐
9351	0	오늘경기 보고 스케이 투수들 제일멸치들 단디 벼르겠네
9352	0	선발투수가 모자르네 이러면 곤란한데
9353	0	제발 연습 좀 합시다
9354	0	2군 어린 좌완투수 또 없나 인간 백정 고마보자 이제
9355	0	베팅볼투수 백정현
9356	0	5선발 잘 가고잇지않았나요?
9357	0	그나 저나 지더라도 이게뭐냐.
9358	0	김헌곤 올해 안된다 고집좀 부리지마로 허삼영아
9359	0	어차피 진거 계속던지라
9360	0	오 진짜 수준 잘봤다 ㅋㅋㅋㅋㅋ
9361	0	개정현 내가 생각한 그대로구나
9362	0	2군가라  백정현
9363	0	백정 땜시 멸치모드로 연패분위기
9364	0	백정현 .. 제발 꺼져 버려라..
9365	0	부상 회복된거 맞나??
9366	0	허윤동 1군 콜업
9367	0	뭐 이런..개 같은 게임을..
9368	0	이름값으로 1군올렸냐?
9369	0	공격이 완전 식어버렸어
9370	0	박해민 올리고 설마 박승규를???
9371	0	딱 판단서더라고요
9372	0	삼영아 리빌딩 할려거든 확실히 해라
9373	0	초구 좀 놀리라
9374	0	백정현은 이제 미련 버리자구요..
9375	0	2군에서도 얻어맞는 투수를 왜 올렸지?
9376	0	백정현이 왜 선발인지???
9377	0	역시 백정현 뜸들일때 알아봤다
9378	0	왜 자꾸 올리는지모르겠다
9379	0	역시 백정현
9380	0	아리랑똥볼러 발전이 전혀없구나 꺼져라 제발
9381	0	준비가 안됬다.
9382	0	백정현 내리고
9383	0	저런 느린공에 추풍낙옆처럼 휘날려 떨어지는 타자들
9384	0	박똥차 왜 불르냐고???
9385	0	기아,롯데,,kt만 제치면 5위..
9386	0	김지찬은 2군에서 다시 시작해야 됩니다
9387	0	내일되면 엔트리 조정하겠죠
9388	0	한화랑 스케이전 언제하나
9389	0	국내선발진은 일주일에 두번 무리입니다
9390	0	라인업 재조정
9391	0	팬들도 굴곡심한 근성 고쳐야 합니다.
9392	0	허영삼 감독 생각을 해봐라!
9393	0	김혜성 같은 선수를 두고
9394	0	프런트 무능함이 벌인일.
9395	0	박해민
9396	0	오늘 졌지만 이번주 성적이 좋으니 만족합니다 저는
9397	0	정리좀하자.
9398	0	박승규.
9399	0	솔직히 좀 이해 안가는게
9400	0	아주 난리 부르스네 ㅋㅋ
9401	0	잠실 엘지전 고전할듯
9402	0	두산 타자들 진짜 야구를 알고 잘하네
9403	0	안된다.
9404	0	박계범이 트레이드 해라,,
9405	0	박계범 선수 각성시켜주세요.
9406	0	8,9회 역전 오케이?
9407	0	구창모 내려가니 공격살아나네
9408	0	감독교체좀 해주세요
9409	0	김응민 만루포
9410	0	짝짝짝 첫안타
9411	0	선발실패.
9412	0	너무 열들받지 마세요
9413	0	허삼영 성격좋아
9414	0	신인들도 이제 살짝 웃네?
9415	0	최채흥 구속 원래저런가?
9416	0	구심,1루심,3루심이 다 엔씨 팬이다.
9417	0	퍼팩트의 기운이 ㅎㅎㅎ
9418	0	채홍아 오늘 그만 던지자
9419	0	최채흥 오늘 엄청 맞네요~
9420	0	최채흥 130대직구 보기 싫다 일찍 빼고 6선발 체제
9421	0	이학주는 글쎄올시다
9422	0	다음주 엘지에게 라도 위닝 시리즈 했으면 하고 기도하네요..
9423	0	욕심이 다들 과한거 아닌가요.. 최강 좌완 구창모에게 점수 낸다는건?
9424	0	박계범을 탓할 일은 아닙니다 타구 구분좀 합시다
9425	0	오늘경기 관전포인터는 구창모 퍼펙트피칭 누가 깨나
9426	0	2연전 잘했다고
9427	0	선데이 유니폼좀 바꿔주면 안되겠니
9428	0	구창모.
9429	0	칭찮좀 받았다고
9430	0	심판 오늘 스트존 타이트하네
9431	0	박계범 평범한 땅볼로 2점 실수하나 ?
9432	0	스피드가 다는 아니다라고 말하는 사람들.
9433	0	최채흥 배팅볼 투수
9434	0	구창모와 최채흥 차이는 스피드
9435	0	채흥이
9436	0	찬도야 정신차려라
9437	0	박계범 2루 이성규 3루
9438	0	박민우 보니 캐민이 생각이.....
9439	0	채흥아. 직구구속이 너무 안나온다.
9440	0	백정헌 담주등판.
9441	0	허삼영은
9442	0	김영헌 도발하지마라
9443	0	내땅상수가 리드오프, 중심타선
9444	0	김헌곤 병살타
9445	0	최채흥 메이저 가자
9446	0	최채흥님
9447	0	비슷한 투수력에도 성적내는 두산보면
9448	0	시즌전 인터뷰
9449	0	이정영 한번만 대꾸해주고 다신 안해준다 잘 들어 .
9450	0	롯데처럼 당해봐야 정신 차리려나 ,,, ㅋㅋㅋ
9451	0	5년째 리빌딩
9452	0	8회말 1사 1,2루 위기에서 왜 투수교체 안했습니까?
9453	0	허삼영 감독한테 진지하게 궁금한게 있어요
9454	0	외야쪽은 다 물갈이 해야 된다
9455	0	정말 라이블리 교체를 안 하려는가?
9456	0	롯데에 4연패. 니가 감독이냐?
9457	0	제일 잘던지는 투수 내고도 지는데 나머지 투수들은 뭇매 맞고 질듯
9458	0	삼성은 곧 없어집니다
9459	0	한마디만 할께요.
9460	0	라이온즈가 수년째 성적 부진한건 홍준학 허삼영 때문이다
9461	0	역시 허30
9462	0	없는 살림에 구자욱도 없으니까 0대 1로 지는구먼
9463	0	상위타선에서 가장 좋은투수 쓰는게 상식 아님?
9464	0	롯데에게 스윕승은 커녕 스윕패나 하지마라 허삼영아
9465	0	또찍어치냐
9466	0	러프를 보내고 살라디노를 영입한것에 대해서 숨김없이 다 오픈해라 !
9467	0	ㆍ
9468	0	허삼영 0대0 이어서 최지광 안쓴건가요?
9469	0	1:0 으로 졌네 ,,, ㅋㅋㅋㅋㅋ 이게 다 러프가 없어서 그렇다 .
9470	0	최채흥 승리투수 날라갔으니깐 롯데 3연승 가자
9471	0	강민호 볼배합 때문에 지는구나
9472	0	0000
9473	0	이승현 공 계속 가운데로 몰리는거 강민호하고 덕아웃에선 안 보이냐 ???
9474	0	이승현 계속처맞는데
9475	0	이승현을 내는 이유는 뭐고?
9476	0	승윕패
9477	0	8회에는 투수교체 해야 되는거 아닌가요..
9478	0	대학리그를 평정하고 온 실력이 드디어 나오는구나 최채흥
9479	0	박해민 얼굴 안보여서좋네
9480	0	러프가 비싸서 보냈으믄 같은 스타일로 데려와야지
9481	0	박찬도 넌
9482	0	데이타 ?
9483	0	삼영아 대타
9484	0	번트 댈때 왜 첨 부터 번트 준비자세안하노?
9485	0	최채흥 정도면 유니폼사서 마킹 딱 해도 되는거 아니겠습니까 ?
9486	0	저넘은 캐민이 보다 더 심하네
9487	0	최채흥
9488	0	살디노 언제까지 쓸건대
9489	0	심심해서 물어봅니다.정후와 백호
9490	0	지금 삼성의 모습은 삼미슈퍼스타즈 모습,,
9491	0	허삼영의 선수 기용 원칙
9492	0	살라디노
9493	0	허삼영 이제 기억난다.
9494	0	타팀은 성적부진이면!!!
9495	0	허구연이 삼성을 다크호스로 분류
9496	0	국내게시판중에 가장금지어가 많은 게시판
9497	0	감독의 목표는 그냥 올해 리그 참여다. 100% 확실하다
9498	0	홍준학 허삼영
9499	0	지금도 이해안가는게...
9500	0	감독과 단장의 퇴진을 원합니다.
9501	0	상식적으로 운영좀 해라...
9502	0	러프 대리고오자
9503	0	삼성 선수들 혹시??
9504	0	김지찬,김성윤,김성훈,김재현,박찬도,박해민,박계범
9505	0	이재용이 집에서 야구보다가....
9506	0	홍준학  허삼영
9507	0	홍주낙 물러나라.
9508	0	남궁민 단장와도 홍준학보다 잘하겟다
9509	0	러프 삼성 구단에서 불러주면 복귀 생각 잇다고 하네요
9510	0	개인적인 생각인데.....
9511	0	그동안 휴지기 동안 어떻게 보냈기에
9512	0	오늘도 최선을 다헀냐??? 프로답게 실력쫌 갈고 닦아라~~~
9513	0	합리적인 비판도 못하게 하네요
9514	0	참으로 한심한 야구단
9515	0	중1리 이후 파이어볼러와 등빨타자 리빌딩해야
9516	0	최영진이 2군에 간 이유
9517	0	오늘 경기 분석
9518	0	내가 만수르 아들여서 몇천억 받아서
9519	0	내년부터 두산경기는 잠실로 18경기 일정바까라
9520	0	차후 감독 및 코치 앞으로 드래프트 하면 안되나??
9521	0	살라뒤노! 밥이 목구멍 으로 쳐 넘어가냐?
9522	0	삼성 라팍 버리고 포항구장으로 옮기라
9523	0	허감독의 실험을 그냥 두고 보기가 참.
9524	0	프로야구 1군이 무슨 애들 놀이터냐
9525	0	올해 십위 한번 해 보자
9526	0	야구는 못해도...
9527	0	라팍 개장이후 두산의 라팍 성적
9528	0	근데 현실적으로 안될거고 와서도 안됩니다 세이콘은
9529	0	진짜로 라이온즈에 관심 끊어야 되나요 .. ㅠㅠ
9530	0	sk 선수들과 염경엽 감독
9531	0	아이 ... 진짜로 그럼 뭐 어쩌란 말인가
9532	0	김성근 감독모셧으면
9533	0	난세에는 영웅이 나온다는데 그 영웅은 양창섭이라 믿고싶다
9534	0	내일 뷰캐넌이면 초반에 망하겟다
9535	0	Sk 또지고있네ㅜㅜ
9536	0	감독이 포기만 안했어도 역전 가능한 경기인데 ㅎㅎ
9537	0	좋은말 할때 양창섭 올려서 선발로테이션 돌려라 .
9538	0	두산전 라팍의 저주
9539	0	박해민만 2군보내는게 아니고
9540	0	황동재 교체 타이밍이
9541	0	운도없네
9542	0	헌곤이 스윙 .
9543	0	시즌 OUT.. 더이상 삼성엔 미래가 없다.
9544	0	라이블리 타격연습시키더니.
9545	0	ㅎㅎ
9546	0	허삼영 정현욱 참 나쁜 사람들이네
9547	0	삼성구단이 매각될수잇나요?
9548	0	오늘 황동재 왜 올라온거에요 ? 정현욱이랑 허삼영은 무슨 생각이에요 ???
9549	0	진짜 박찬도가 홈런이라고??
9550	0	감독이 이길 맘이 없네 ㅋㅋ
9551	0	삼성에 입단하면 모두 새가슴이 됨 ㅋ
9552	0	출루는 그럭저럭 되는데 초반에 기회를 잡아도 못 살리내
9553	0	이원석4번.....
9554	0	펜스
9555	0	작년겨울내내 김헌곤 4번 쓰더니...
9556	0	홈 스윕 당할 각이네~
9557	0	김동엽 홈런도 아쉽다
9558	0	선발투수가 최 원 말고는 없는 수준이고
9559	0	혹시 드라마 스토브리그 롤이 삼성아니냐?
9560	0	제발 sk야 분발해서 꼴탈해라 삼성이 그자리 좀 갈수있게
9561	0	줘도 못먹고
9562	0	와 5활타자
9563	0	살라디노 버리라 욕하고 싶다
9564	0	홈런 참 초라하게도 살짝도 넘어간다ㅋㅋ
9565	0	이만수 감독!
9566	0	대체 추구하는야구가 모냐??
9567	0	궁금해서질문합니다
9568	0	혹시 삼성 너거 토쟁이하나???
9569	0	..올시즌..
9570	0	불협에끝이다.
9571	0	의미없는 솔로 홈런때지말고 투런홈런 때리라
9572	0	감독아 우째 그래 이해안되는 짓을 하냐
9573	0	관심꺼야겠다 올 시즌은 진짜 ㅋㅋ
9574	0	어제 투수혹사 시키더니 믿을투수잇는줄알앗는데
9575	0	뜬금포 ㅋㅋ
9576	0	진짜 의미없다
9577	0	허삼영, 최태원, 김용달, 정현욱
9578	0	문자중계 좋아요 good ~
9579	0	앞으로
9580	0	삼성라이온즈 감독 시즌 포기햇나요?
9581	0	황동재 베팅볼 던지냐?
9582	0	선수단이 구단 상대로 태업하는 겁니다.
9583	0	그래도 이번주 전패는 아니고 1승했으니 만족하세요..
9584	0	..
9585	0	작전 및 교체 실기
9586	0	구자욱 유리몸이면 2군보내라
9587	0	너무나 무능하다
9588	0	타자들 선구안 없나?
9589	0	구자욱 유리몸 ㅅㅋ
9590	0	김지찬 박찬도 2군보내라
9591	0	포기 모드 들어갓네
9592	0	얘들 왜 야구하죠
9593	0	구자욱 박찬도
9594	0	허삼영 스스로 그만둬라 야구를 마구마구로 배웠나??
9595	0	황동재 신인1차지명도 어디서 저런 쑤레기 데려오냐????
9596	0	한숨만나오는구나
9597	0	올해 감독의 목표 승수는
9598	0	보고 있는 내가 한심하다는 생각이..
9599	0	공 잡겟다고 다이빙캐치 안하나
9600	0	5위랑 점점멀어지는 느낌이 든다
9601	0	희망이 없다
9602	0	진짜 살라디노 아직도 퇴출 안하나??
9603	0	인간적으로 이학주도 2군내리자
9604	0	주심 볼판정 전자판정으로 바꾸면
9605	0	구장
9606	0	돌30 용병술
9607	0	무사2루에 상대투수 공5개?6개? 로 이닝종료?
9608	0	강한 2번타자
9609	0	라팍 외야 펜스 신중하게 생각해라
9610	0	어쩔수없다
9611	0	두산 라팍이랑 궁합 죽이네 라팍 주인 바꾸자
9612	0	김대우 나와 깔끔하게 막은 적 있나,?
9613	0	라팍 좌,우 펜스 뒤로밀기 1일1글올리기 4번째
9614	0	이원석 두산 가고싶어서 난리다 집으로 보내줘라
9615	0	실험 많이 해라..
9616	0	외야 전문선수 뽑아라 구자욱 김지찬 아니다
9617	0	삼팬들 욕할 준비 됫습니까??
9618	0	어제랑 같은 분위기
9619	0	자 오늘도 욕 하러왔습니다.
9620	0	저런선수가 기대주?
9621	0	김대우 20자책 예상
9622	0	러프를 자른 혹조각 단장은 책임을 져라.
9623	0	해민아
9624	0	Sk이것들은 왜이래
9625	0	홍 단장 .네 죄를 네가 알렸다.
9626	0	30년간 쌓아온 삼성의 영광의 역사를 불과 4년만에 치욕과 좌절의 역사로
9627	0	허삼 감독님
9628	0	이학주 김동엽 작년 복귀하네 용병3명 고향보내라 없는게 더낫다
9629	0	그냥 수건 던지고 HER30은 사퇴해라
9630	0	데이터 야구 좋아하시네..
9631	0	에라 이 욕도 아까운것들아
9632	0	허삼영 감독님....
9633	0	이번시즌
9634	0	야구 이렇게 할거면
9635	0	삼성은프로야구딘 병들어간다
9636	0	오늘도 집에서 야구보다 쌍욕하고, 집안 분위기 개판되고, 성격 개판되고.
9637	0	초반에 듣보잡 투수 2명 올려 7실점
9638	0	제일기획 제발 망해라 야구단 해체하든 팔든..
9639	0	삼성이라 삼영이를 감독으로 했나?
9640	0	제일 라이온즈 올해는 사상 최초 꼴찌 유력
9641	0	허30 망신 주러 가실 분 안계신가요?
9642	0	마 규민이 아껴라 교체하소 30아
9643	0	내일우짤건디요? ㅋㅋ투수7명ㅋㅋㅋㅋ
9644	0	홍준학이 니가 겨울내내 뭐 했는지 잘 보고잇다
