	labels	reviews
734	0	염감독 몸이 안좋아서 감독  못하실거 같은데 SK에서 오퍼와서 가면 좋겠네요. 
735	0	지금이라도 해명해봐!!! 팬들 빡치게 하지 말고. 
736	0	키움엔 감독이 있긴 있는거냐 내가 감독이면 김하성 박동원 당장 2군행이다 감독이란 작자가 아직도 정신못차리고 덕아웃에서 선수들하고 장난이나 쳐대고 있으니 
737	0	정말 얄밉게 잘하네요 이강철 김하성 실책보고 바로 문책성 교체 백퍼입니다 그냥 처다보고 방관하는 손혁과는 차원이 다르네요 
738	0	박동원 타격 엄청 못하는데  무슨 생각으로 중심 타선에  배치한거냐!! 아 진짜  손혁은 데이터도 안보냐고 멍청한놈아!! 
739	0	이게 진정 2위팀 실력입니까 아 이제 2등도 아니지;;;;; 
740	0	매일  당겨치기만  하니깐  병살 나오고  아우 . . 
741	0	오늘 요키시 나오는데 혜성 외야보내고 유격수 러셀은 2루  정말 가지가지한다 울팀 실책 많은거 감독도 한 몫했음요 매일 수비 위치 이동하니 선수들이 마음껏 기량을 펼칠수가 있나 일반인도 아는데 감독이 모른다는게 말이됨? 그러니까 손혁 아웃 !!!  
742	0	상대방 도와주는 타격  상대 감독 투수교체 보고 쪽팔리지 않남 손핵 
743	0	저거 5번에 쳐박은건 도대제 누구 대가리에서 나온거냐  
744	0	손혁보고 제정신으로 감독질하라고 해 
745	0	왜 맨날 주자있을때 내보내는지? ㅋㅋㅋㅋㅋㅋㅋㅋ 
746	0	다음주면 5위  자리로 추석  전에 6위까지  진짜  욕나온다 
747	0	얘는 무슨 100경기 넘게 하는동안  달라지는게 없네.. 초지일관 대단하다!!  왜 자꾸 메이저 유격수를 2루수로  기용해서 에러를 유발하는지!!  특히 오늘 땅볼 유도형 투수  요키시 선수면 무조건 정석대로 가야지  이 멍청한 놈아!! 요키시 오랜만에  승리하는거 보는지 알았건만  손혁 얼굴도 보기 싫다. 
748	0	﻿  
749	0	lg분위기 1위 갈듯합니다. 
750	0	
751	0	어떻게 이런 쓰레기 3류팀이 되가고 있지? 체감상 8위  
752	0	장정석 감독이었으면 안정적인 1위 달리고 있으면서 벌써 포시준비하고 있었다. 손혁이 도대체 한게 뭐가 있냐. 선발진. 타격. 불펜. 수비포지션. 뭐하나 안정적으로 구축된게 없다. 정말 야구볼때마다 힘들다. 보고싶다 장정석... 
753	0	누가 봐도 분식왕 양현을 늘 이런상황에 올려서 다 분식하게하죠ㅋㅋㅋㅋㅋ  지나가던 일반인을 감독으로시켜도 손혁보다는 잘할듯요  데이터야구는 전혀안하는 손혁감독 제발 우리팀을위해 그만두세요 
754	0	이럴거면 
755	0	대체 몇번을 쳐 말해야 알아쳐먹냐 못할꺼같으면 계시판좀 쳐보고 운영해라   아 감독같지도 않는 인간이 어디서 기어 들어와서  
756	0	그만좀보고싶어 사퇴해그냥  
757	0	개하성이 개판치는 날. 돌아가면서 안되는 집 표본을 보여주네. 니미 ㅂㅅ들 
758	0	진심 내가 니보다 잘할거같아ㅋㅋㅋ 
759	0	우리는 3점차면 경기 포기하고  겨우겨우 먼저 이기고 있다가도 역전당하고  이럼 언제 이기냐고요 
760	0	감독이 무능해서 수비위치 매번바꾸지 투수교체도 이상하지 도대체 생각도없는사람이 왜감독을하고잇는겨ㅋㅋ 감독이 몇경기를말아먹는데ㅋㅋ 
761	0	어디 아픈가요? 
762	0	움직임이 저렇게 느린데 유격수를 쓰다니 에러를 할수밖에 그냥 게임이 안되네 
763	0	수비잘하는 러셀을두고 자동문 김하성선수를 유격으로 쓰는 이유는 먼가요?  김하성선수 개인성적 챙겨줄려고 골글 받게 해줄려고 하는거죠  여기가 무슨 키움 히어로즈 학원인가요?  선수 개인스텟 챙겨줄려고 팀우승따위는 상관없는..  김하성 실책때문에 한두번도아니고 지는경기가 몇개인가요  지금도 낭낭한 병살이였는데 실책때문에 아웃하나 못잡았죠  진짜 답답합니다 손혁감독  책임지세요 
764	0	힘쎄다고 자랑하는거여? 홈에는 왜 던져  바로 동점이네 
765	0	매경기 줄점수 다주고 강팀 면모도 안보이구  
766	0	오늘 요키시, 김하성이 게임 다 말아먹네요.. 
767	0	유격수는 러셀이라도 써야지 이건 뭐 4.5점은 금방 따라잡네 오늘도 그냥 게임이 안되네 
768	0	이렇게 ㄱㅏ즈아 
769	0	3회까지 80개는 던지겠네요  도우미는 김하성 점수 다 까먹네 
770	0	저 수비 하나가 이번회 악몽이 될듯 병살을 빅이닝 왜 자꾸 러셀 2루수 고정 박는지 어짜피 마차도한테 게임도 안되는데 
771	0	집중 또 집중 입니다. 집중 해 주세요... 
772	0	좋아요..^^ 오늘은 꼭 이깁시다..^^ 화이팅..!!^^ 
773	0	공보는 눈들이 다 왜저러는지. 김혜성선수 진짜 박준태선수한데 꼭 배워라.. 위아래 요즘 헛방망이 너무 많이 나오네....  
774	0	코치의 무능함이 거의 1달이네요 홈런 구경한지 언젠지 기억조차 나지 않습니다 특타도 안시키고 뭘하고 있는건지 김성근 감독이었으면 절대 선수들 가만이 안놔뒀을듯 
775	0	그 와중에 러셀은 가운데 던져줘도 꿈쩍도 안하네요  
776	0	그냥 시즌 보이콧하고 내년에 다시 시작하자 이게 무슨 프로야구냐 
777	0	요키시 땀 뻘뻘 흘리는거 안스럽네요 실점하면 무조건 진다는 스트레스에 투수들이 죽어나가는듯 반면 하준호 공 10개 서건창은 2군 보내길 100프로 땅볼아웃 
778	0	바꿔야 할때는 안바꾸고.. 잘한 라인업 다음 날 바꾸기 라인업 자꾸 변화주기  그만 했으면 좋겠네요ㅠㅠ 수비 위치도 계속 바꾸는데..ㅠㅠ 
779	0	두산10경기 - Sk 7경기 - 한화 5경기 - 기아 5경기 - KT 4경기 NC 3경기 - LG 2경기 - 롯데 2경기 - 삼성 2경기 남았네요!! 두산전하고 Sk 한화 기아 경기가 많이 남았는데 과연 얼마나 쓸어담을수있을지  Sk  한화 는 손혁감독이랑 직간접으로 연결된  팀이라서 과연 !!!! 
780	0	김웅빈 6번 박고  김혜성 좌익수 박은거 보니   오늘도 무난하게 지는 경기 나올 것 같네요   작년엔 별로 궁금해하지도 않았던 라인업을  왜 올해는 굳이 굳이 찾아가면서  '아니 왜 또 이런 라인업이?????' 하면서  이해 못하며 경기 시작하는걸 보게 되는지 ㅋㅋㅋㅋ 진짜 어이가 없네요..  수비의 중심인 2루 유격 3루를 매번 바꿔가며 기용하는  라인업에서 더이상의 미래는 없다고 느꼈습니다   수비 실책 1위가 왜 나온 걸까요?  솔직히 작년 코시 빠따는 비등 했지만  패인은 수비 차이였다고 생각하는데요.   스캠에서 수비 훈련을 어떻게 했는지 모르겠네요  적어도 대권을 노린다고 하면 작년 코시라도 복기를 했어야 하는게 마땅한건데..   스캠에서 1루 훈련도 안했을 김웅빈 계속 1루에 박으면서  견제구 빠지고 낭낭하게 잡아야 할 공 못잡는 선수  로또 타격 보여주면서 영양가 제로의 안타만 치는 선수를  계속 1루에 박아 놓고 쓰고.   2루 수비 안정적인 김혜성을 계속 좌익수에 박아놓고 쓰질 않나.. 유격 2루 3루 매번 바뀌고.. 보는 팬도 어지러운데  경기에 임하는 선수는 어떤 느낌일지..    그나마 (미안하지만..) 희망적인 것은  카디널스에 간 김광현 선수가 잠시 IL 명단에 오르면서  더이상 손혁 감독이 김광현 선수 피칭을 새벽 내내 볼 일 없다는 것 정도?  (김광현 선수 선발등판 날 꼭 지는거 아시죠?)   오늘 경기 보면서 속 터지고 싶지 않아서 그냥 티비 끄고 낮잠이나 자렵니다...  
781	0	1.서건창 2.김하성 3.러셀 4.이정후 5.박동원 6.김웅빈 7.김혜성 8.허정협 9.전병우   
782	0	기자들하고 많이 친하신가보네  자세히도 설명하셨네  누구랑 어쩜이리 판박이냐..!!!!! 
783	0	9월이 시작된 지 며칠 안 되었지만 히어로즈의 팀타율이 꼴찌네요. 타자들이 더욱더 분발해야겠어요. 
784	0	손혁 감독과 나이트 코치가 김태훈 선수가 불펜진에서 큰힘이 되어주는 선수라고 칭찬이 자자하네요. 
785	0	어제 코로나19 새로운 확진자가 167명으로 그저께보다 1명 더 줄었네요! 게다가 새로운 거리두기 2.5단계가 1주일 더 연장됐네요... 언제쯤 유관중 재입장 시작할까요? 만약 시즌 끝까지 무관중이라면 어쩔 수 없는 올해 시즌이네요... 2단계 거리두기가 전국적으로 2주 후에 1단계로 돌아왔으면 좋겠네요... 코로나19 확진자들이 한두 자리수로 줄었으면 좋겠습니다. 
786	0	지금 타율 3할 후반대에 옵스 9할 중반이던데 나이 많다고 안 올릴거면 왜 뽑았습니까? 김웅빈보는거 보다는 이 선수 기회주는게 좋아보입니다 
787	0	순위 싸움 중요한 고비에 와서 엘지 케이티는 차곡차곡이기며 올라가고 엔씨는 자리지키려 몸부림치고 두산도 회복하는 느낌인데 우린 하락세가 뚜렷하네요 시즌 초반에 파워랭킹이 일위네 했던 그 위용은 어디갔나요 왜 우리팀은 부상자들이 유독많고 이렇다하게 활약하는 선수도 없고 베테랑 선수가 게임을 풀어주는 것도 아니고 총체적 난국인가요 (박용택 살아나는 거 같아 부럽던데요ㅠㅠ) 가을야구는 가겠죠 근데 한화한테도 헤매는 이런 전력이면 광탈아닙니까 믿고 맡길만한 1선발이 있는 것도 아니고 어쩌다 팀이 이렇게 됐죠? 답답합니다 시즌 후반부가 어떻게 마무리 될 지..반등이 필요한데요 
788	0	[5일치 연봉 삭감대상].....졸전 펼친 패장아래의 오합지졸 손혁,   러셀,   브리검,   김하성,   김혜성,   이정후,   서건창,  [1일치 연봉 삭감대상].....팀 패배를 도와줌. 전병우,   김동혁  [1일치 연봉보너스 지급대상].....빈곤속에 안타라도 친 선수 김웅빈,   김규민,   김은성,   허정협,   이지영,   임규빈(무자책 호투)  선수를 담보로 이제까지 경험해보지 못한 감독연습하다가 선수마져 망쳐가는 손혁 감독(감독연습은 2군에 가서 하기바람) 국민을 담보로 이제까지 경험해보지 못한 나라만들기연습하다 대한민국을 망쳐가는 문재인을 닮은 손혁. 키움선수들이 하나같이 손혁감독을 엿먹이려고 헛방망이 질 한것처럼 보인 9월5일의 경기......  
789	0	송진우 한테 삼진 기념구 받으라는 목적인 건가요? 
790	0	타격이 솔직히 넘사벽 아닌지.. 멀티안타도 멀티경기를 하는 나름 타격만큼은 찐이다라고 했는데 ..  어느순간 다시 2군가있는 ... 참 손혁이라는 감독.. 선수볼줄 너~~~~~~~~~~~~~~~~~~~~~무 몰라요..  역대급... 장정석 감독이었으면 박고는 못써도 1군에 두면서 대타라도 지속적으로 기용했을것 같은데.. 
791	0	수비도 수비지만 타격을 더 기대한거 아닌가요?? 내야가 포화인데도 데려왔다면  샌즈 못지 않은 타격을 기대한 건데ㅎ  타율도 계속 떨어지고 본인 의지도 없어 보이고 홈런은 고사하고 장타력은 점점 실종ㅎ  이래서 우승하겠습니까.?? 러셀 효과 운운하던 김치헌과 돌혁은 대답해보세요~~ 계속 이대로 방치할건가요?? 
792	0	"LG가 ""그 저주"" 를 실현하지만 않는다면  LG NC 키움 KT 두산  이렇게 갈 것 같네요 전 두산 탈락 가능성도 적지 않아 보여요  과연 LG가 ""그 저주"" 를 극복할지가 관건일듯요 "
793	0	안타가 안되면 밀어 치세요.. 모두가 홈런타자인양, 제다 들어 올리네요..ㅠㅠ 자꾸 뜬공 아웃이 되면 밀어서 한번 쳐 보시라구요.. 아니면 배트를 짧게잡고 쳐 보던지요..  제발...뭐라도 한번 해보세요.. 무기력하게 패하지 말고..ㅠㅠㅠㅠ 선수들에게서 의지, 투지,  간절함이 없는데 어떻게 이길수 있나요..ㅠㅠㅠㅠ  눈물이 납니다..ㅠㅠㅠㅠ 
794	0	처음처럼 초롱초롱하게 매번 전력질주하고 최선을 다 해준다면  부진하더라도 돈이 이렇게 아깝진 않을텐데요...  메이저 감독코치 조언 듣다가 수비 위치 밥먹듯 매 경기 바꾸는 감같새와   도움이 되지 않는 강병식이랑 야구하려니 의지가 꺾인걸까요  무슨 이유든 이대로면 메이저 복귀는 힘들텐데요?????  어떻게 할 생각일까요 눈빛이 죽어있는데 
795	0	어디 염경엽 어설프게 따라하는 놈을 데려와서 팀 분위기 망쳐놓냐.  도대체 뭐 하나 똑부러지게 하는걸 못봤네 ㅉㅉ  꼬라지를 보니 올해 우승은 물 건너 갔고 앞으로도 없을 것 같다.  내년에도 손혁 그대로 데리고 있을바엔 그냥 야구단 접어라.  이게 야구단이야 뭐야 ㅉㅉ 
796	0	요키시, 최원태, 이승호가 돌아올때까지만...  선발진이 붕괴된 상태에서 그래도 버텨왔습니다.  쉽지 않은 상황이지만 부상자들이 잘 돌아올 수 있기를.  정말 경기를 보는게 괴로울 정도이지만  그래도 우리의 영웅들을 믿어봅니다.  감독만 정신차리면 될듯한데....  오늘은 이겨봅시다~ 
797	0	뭐가 문제일까요? 감독의 무능? 선수들의 안일함? 선수단 전체 슬럼프? 그냥 답답합니다. 
798	0	살다살다 우리팀이 타격 꼴지인거 처음봅니다. 죄다 큰스윙에 뜬공 아니면 헛스윙 삼진 뭐가 그리 급한지 볼 고를때 칠때 안가리고 3구 이내 아웃.. 공격적인 것도 타격이 잘 될때 얘기지 지금은 모두 집단최면 걸린듯 망테크인데 볼넷이라도 고르겠다고 하는 선수가 어째 한명도 없나요? 타팀 외국인 1선발 상대로 이런거면 애써 이해라도 할텐데 김민우 쿠에바스 상대로 대체 뭐하는건지 모르겠네요. 휴식없이 달려왔고 지칠때라는거 잘 압니다. 그렇지만 잘 안되면 쥐어라도 짭시다. 상대한테 점수준 게 화나는 것이 아니라 우리가 1점밖에 못냈다는게 화가 납니다.!! 
799	0	이건 무슨 경우인가요??? 배트 힛팅포인트 맞기전 죄다 둘러나와서 다들 스윙이 큰데 홈런타자가 없네요!! 시장에 상점이 없는경우인가요 ㅠㅜ 그렇게 관리해줘도 다 나갔다떨어지고 선발투수가 1년에 8이닝이상 시원하게 던져준적도 없고.... 관리는 받겠다 연봉은 받겠다 성적은 모르겠다인가요!! 물론 모든 걸 결과로 놓고 이야기 할 순 없지만 외국인스카웃트 최악이죠!! 그걸 믿고 승인한 단장도.... 예초에 모터가 우리팀에 필요하다고 뽑았던가요!! 우린 용병이 타격(홈런)을 해야하고 한국선수가 수비를 해야합니다 이 의미는 용병도 수비와 타격이 된다면 메이저 있을것이고 물론 확률적인 이야기입니다만.... 둘다 잘할 순 없을 확률이 많지요!! 저는 에디슨러셀 진짜 광팬입니다 근데 우리팀에 필요한 선수가 아니지요! 내년에 김하성선수가 메이저 간다는 보장하에 러셀이 올해 순위경쟁에서 나름 성과가 있는가정하에 제계약은 있을 수 있지만 우리가 필요한 선수는 홈런타자입니다 우린 김혜성, 서건창 빠른 선수가 많고 대부분 똑딱이입니다 그 들이 홈런스윙을 한다고 홈런타자는 아니지요!! 김웅빈이 홈런 몇 개나 칠까요?? 용병을 팀 부족한 부분을 채워야하는데 그냥 대충 커리어를 보고 계약을 하니 아쉽습니다 물론 러셀선수 어리고 운동능력이 있습니다 그러나 홈런을 기대할 수 있는 메커리즘을 가진 타자는 아니라는 사견입니다 김혜성선수가 외야로 가는 프로모션 말고 외야수를 뽑아서 홈런을 치게 해야 하지요!! 우승 못하면 절대적으로 스카웃트, 프런트 외 단장님 책임지시길 바랍니다!! 내야수비가 약한 상황이 아닌데 용병을 내야수비로 보강하는 건 지금 안타깝습니다 물론 러셀의 운동능력을 볼 때 한국에서 3할에 A급 수비는 가능하다는 사견입니다 근데 홈런 및 장타력은 의문스럽습니다 선수들은 비교적 선전하지만 야구장 밖에서 선수들이 보지 못하는 건 프런트나 코칭스테프가 적극적으로 나서서 챙기면서 한수 위를 봐야하는데 한수 아래를 보고 있어서 안타깝습니다 조재영코치님, 오윤코치님, 강병식타격코치님 님들도 그냥 월급쟁이인가요?? 월급만 받고 눈치만 보고 있으시진 않나요??? 제 3자가 볼 때 한마디만 하겠습니다 그냥 나가세요!!! 저랑 생각이 다르신 키움팬들이 혹시 계시다면 미리 사과드립니다  
800	0	3승한게 기적인거같네요.. 다른건 모르겠고 번트대는거랑 피드백좀 빠릿하게 해주셨으면 좋겠네요.. 부상자들이 너무보고싶네요 병호형 ㅠ 
801	0	브리검- 요키시 - 최원태 - 이승호 - 한현희의 막강한 선발에 김상수 - 안우진 - 이영준 - 조상우의 최강 불펜이였고, 타선 또한 쉬어갈 타자가 없다던 무시무시한 공격력의 히어로즈 였는데, 왜 이렇게 되었나요?  나는 우리팀이 지향하는 자율야구, 여기에 문제가 있다고 생각 합니다. 그렇게 투수관리를 잘 한다던 우리 선발진, 타팀 선발들은 경기당 100개에 육박하는 투구를 하고도 잘 견디는데 우리선발들, 많아야 80개 정도 던지고 불펜이 이어던지고, 또 엄격하게 5일선발 잘 지키는데 왜 이리 부상이 잦을까요? 비시즌 부실한 몸관리에, 과연 스프링 캠프 효과적이였을까요?  또 타자들, 가장 기본이라는 희생번트 하나 제대로 못하고, 팀배팅 또한 보기힘들고, 끈질긴 승부근성 누가 있나요? 오늘 kt와 키움 타자들 스윙 보세요. kt 선수들은 밀어치고 컨택위주 타격 하잖아요. 황재균, 배정대 등, 로하스처럼 장타력도 있지만, 거기에 비해 우리타자들, 날카로운 스윙은 없고 모두 퍼올리는 영웅 스윙에, 김웅빈은 2스트라이크이후에도 공도 제대로 안보고 큰 스윙, 선풍기만 돌립니다. 어쩌다 황소 뒷걸음하다 쥐잡은 격의 안타는 가끔 있지만.. 김웅빈 예를 들었지만 다 비슷하고 누구하나 칭찬 할 선수 못보겠네요  스스로 알아서 하는 자율야구라 아니라 방치야구라 생각 합니다. 제대로 관리가 이루어 졌다면 투타 모두 이렇게 무너지지는 않았을 겁니다. 감독을 비롯한 코칭스탭이 선수들을 컨트롤 할수 있는 능력이 없는것 같습니다. 오늘 같이 무기력한 타격이 있는 날은 경기후 특타라도 해야 하는것 아닙니까? 특타를 했다고 다음날 타력이 살아나지는 않을지라도 선수들에게 경각심을 일깨워주는 효과는 있을겁니다.  이대로는 안 됩니다.  분위기 쇄신을 위하여 타격코치를 1,2군 교체하는것도 하나의 방법이라고 생각 합니다  
802	0	모든 히어로즈를 사랑하고 아끼는 팬들이 항상 이곳에서 갑론을박 우리끼리만 하는지 알고있습니다  선수들에게 혹 코칭스탭에게 독이든 응원이든 이 모든 퍼포먼스의 종착역은 결국은 우승을 염원하는거 의심의 여지가 없습니다  하지만 시즌 부터 늘 우리가 한 목소리로 외치는건  단 하나  납득이 될만한 패배 납득이 가는 라인업  이해가 되는 선수교체입니다  그러나 저희가 아무리 떠들어도 그냥 개짓는 소리에 지나지 읺는다는거 그리고 전혀 전달 되지 않는다는거 우리는 이미 느끼고 있습니다  말도 안되는 수비 어처구니 없는 주루 본인만 튀겠다는 우아한 스윙 피지컬에 감당도 못하는 긴 방망이 들고 와서  하염없이 퍼올리는 스윙 이기고 있는 경기 인심쓰려 교체해서  필승조 결국 올라오는 게임   한두가지가 아니죠 ....  모래알 같은 팀케미에  빈익빈 부익부 팀원들   라인업으로 교체로 인심 쓰는 감독형  투수코치 투명인간 만들고 있는 스텝들   허구옌이 말했죠  이 멤바로 우승몬하면 안대죠  
803	0	이젠 우승이고 뭐고 그냥 부상만 안당하고 시즌 끝내면 좋겠내요 우승은 커녕 가을야구도 간당간당 하게 생겼으니 올해 유입된 뉴비여도 작년부터 좋아했기 때문에 히어로즈가 지금 전혀 히어로즈 답지 않은 플레이를 하는것도 알고있고, 중상위권 팀은 치고 올라오는데 우린 이렇게 떨어지면 희망이 전혀 없다는게 느껴지네요... 그냥 올해는 우승 못할것 같고... 그냥 부상만 당하지 않는게 나을것 같네요.. 물론 손혁 감독님 덕분에요^^ 
804	0	언제쯤 끝날까요 ㅠㅠㅠㅠ 팀을 빼앗긴듯한 이기분 
805	0	플옵에서 저력만보여주다끝날팀  우승은 못한다 절때! 
806	0	오늘 우리 사랑하는 히어로즈는 힘한번 못쓰고 완패를 당했습니다. 야구는 멘탈 경기라고 합니다. 또한 결과를 예측 할수 없는 경기죠. 저는, 요즘 kt의 무서운 약진을 보고, 오늘 게임이 힘들것 같아 장문의 글을 남겼습니다. 욕하지 맙시다.그리고 반말하지 맙시다. 나라고, 속이 좋겠습니까? 그럴수록 서로 단합하고 선수들,코치들에게 힘을 줍시다. 일단은 팬으로서 할도리를 하고 해달라고 요구 합시다. 속이 부글부글 끓어도 우리가 사랑하는 팀이 아닐런지요. 여기서 서로 잘잘못을 따지려 하면 끝이 안보입니다. 서로 자중 합시다~ 서로 이성을 가집시다~ 우리보다 더 야구이론을 잘알고, 우리보다 더 이기고 싶은 선수들, 구단 입니다. 위대한 영웅군단~서로 사랑 합시다~!!! 
807	0	손혁잘못일까요? 참고로 전 손혁팬도 아니고 운영적인부분 실망 많이합니다  근데 전 여러분이랑 생각이 다릅니다  야구는 감독이 아닌 선수가합니다  근데  우리 기존타자선수들 솔직히 실망스럽습니다...그래도 여전히 잘하죠 불펜최고죠...잘지켜주고  근데 선발들 모하죠? 브리검 오랜부상... 최원태 드러눕기 요시키부상 등등   장난하나요.? 1등절대못해요...속터지네요  올해제일큰 문제는 선발입니다  연봉뱉어야죠 저렇게 못뛰겠으면 
808	0	이런거 바랬냐? 프런트 놈들 너거들도 똑같아 제일 불쌍한게 저런걸 감독이라고 그래도 열심히 하는 선수들이야  손혁이랑 허민 너거들은 송우현 이런애들 데리고 나가 팀 망치지말고 진짜 송우현같은 애가 어떻게 1군이야? 사회인정도같은데 
809	0	결국 3위로 추락 앞으로 얼마나 더 추락할지 뻔하보이네요 다른팀들보다 경기도 많이 치뤘고 이젠 1위는 쳐다보지 말아야겠네요 멍청한것들 때문에 작년준우승팀이 이렇게 망가졌네요 내년 중하위권예상합니다 올해 투수들 팔 다 갈아엎어서 내년엔 가망이 없네요ㅉㅉ 
810	0	손혁이 작전? 써 2패 가능할수도 스크가 연패중이라 염감독에게 보은?선물로 충분히 가능한 사람입니다 ㅠ 
811	0	허 하 손 트리오 잘 보고 계신가요?  시즌 초반에 선수들 끌어쓰고 당겨쓰고 하면서  반짝 성적 내고 했을때는 팀 운영 뭐 별거 없네 ㅋㅋ 하셨을텐데  이제 두산 케이티 하고 5위 싸움 한번 해 보십쇼   당신들 능력으로 와카전이나 할지도 의문이긴 한데.. 
812	0	손혁이 염경엽한테 무엇을 배운건지.. 염경엽이 키움에 독을 풀고 간걸까요   떨어지는 폼 보니까 딱 작년 스크 꼴 나겠네요  70승 선착하고 제대로 꼴아박던 생각 나고..   디티디가 멀리 있는게 아닌데  엘지가 이겨서 엔씨 이겨줘서 고마워~~ 하던게  ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ  우리가 뭘 고마워 했던거죠  이렇게 될 거를 ㅋㅋㅋㅋㅋ 푸하하하하하   투수 관리 안되고 타격 관리 안되어서  결국 내년엔 쓸놈 없어져서 꼴지 하는건 아닐지...    
813	0	소 귀에 경 읽기가 어울릴 거 같은데요. 팬들이 뭐라 해도 말 안 들으니까. 
814	0	이강철 10프로만 닮아봐라 손혁 ㅋ  
815	0	부상 휴유증으로 타격폼 무너져서 제대로 타격슬럼프 온 정후를 압박감 심한 4번에 올려서 멘탈 제대로 흔들어 주신 손혁 승상님. 지 새끼들(허씨,김씨) 어떻게든 뭔가 만들어 봐야 해서 한참 잘나간다 싶은 변상권 같은 듣보잡은 푹쉬시게 만드는 용병술 30년 넘게 야구를 보면서 타선 이리 변동 심하고 수비 위치 이동 심한 야구는 처음 봅니다. 신세계....유레카 전 선수단의 멀티 포지션을 창출 하실려는 그 고귀한 뜻을 멍청하고 우매한 팬들이 알리 있겠습니까. 이렇게 큰 그림으로 키움구단을 말아 드시려는 그 깊은 뜻을. 뭔가 모종의 뭔가가 있겠죠? 아니면 손혁승상님의 어머무시한 큰 그림이 있던가. 세상 어느 야구 이론에도 없는 엄청나고 스펙타클한 신개념 야구 이론을 만듯드시는 중인가 봅니다. 미안 합니다. 이렇게 우매하고 보잘것 없는 팬이 영광스러우신 손혁승상님의 깊은 뜻을 몰라뵈서. 죽을죄를 졌습니다. 
816	0	kt가 웃었고, 이를 TV로 지켜봤을 법한 LG도 부산에서 같이 웃었다. 타선이 침묵한 키움은 LG에 2위를 내줬다.  
817	0	작년 박병호 부진 때 샌즈가 메워줬는데‥ 올해는 아무도 없네  이정후도 지치고  러셀은 알바비나 챙기겠네 개 한심한 러셀같으니라고 ㄷㄷ  김치헌은 나가라 이 무능한 넘 
818	0	재계약한 브리검 요키시는 선발 로텡이션 매일 펑크내고, (솔직히 구위 보면 단기전서 타팀 1선발하고 붙으면 솔직히 가망없음)  타점왕 30홈런 샌즈는 계약 근처도 못가보고.  실력 개판 사생활 문제있는 모터는 몆게임 뛰지도 못하고 방츨  외야 공백 무시하고 내야 포화인 상태서 3루 못보는 수비 전문 메이져리거 데려와 타격도 도음 안돼. 수비도 그냥그래 괜히 김혜성 좌익수 시키며 타격감만 떨어뜨리고. 외야 거포를 데리고 왔어야지   정말 답답하다.  
819	0	김치헌 나가라 이 무능한 넘ㅋ 수비나 쓸거면 그냥 2루수 김혜성쓰지ㅋ  샌즈를 잡았어야지 두산도 크트도 다 잡았는데ㅎ 
820	0	야간 특타라도 해야되는거 아니냐 돌혁아  지금 중요한 선두싸움인데 ?? 
821	0	손혁 있는한 집착을 버리겠습니다~ 이제부터 ㅠ 
822	0	맨날 봉중근 안치용 LG출신들  오늘도 봉중근  말은안하지만  입에미소가 가득할거 같다 ....!!!!! 
823	0	진짜. 대~~~~//////~~~~~단 합니다. 
824	0	다른말이 뭐 필요하겠냐?  
825	0	엔트리에 타율 0인 선수가 2명있네. 김은성. 송우현 ㅋ 
826	0	정말 이해 할 수 없는 경기력입니다. 1점 이라도 내고 경기 마무리 할 수 있기를... 
827	0	참내.. 1년만에 팀을 이렇게 말아먹을 수 있다니... 정말 탁월한 능력이십니다.   초구 뜬공~~~~번트 실패~~~~어제는 내야수 오늘은 외야수~~~ 10타수 무안타 4번타자~~~ 6대0에서 실험투수 역전각에 필승조~~ 집에서 스트레칭 하다가 부상.. 타격감 올라오면 휴식~~~ 팀칼라 죽입니다.  선수들 욕은 하고 싶지 않지만 한여름에 에어컨 나오는 돔에서 반가량을 뛰면서 유독 피로가 우리팀만 그리 심하신지.. 더블헤더 뛰고 온 팀한테 0봉패를 당하시나.. 돈받고 플레이 하는겁니다. 노는거 아니구요. 
828	0	경기보다 안타까워 글남깁니다.  손혁이 있는한 키움은 5위권팀입니다. 오늘 쿠에바스 그간 계속 키움에 당했던 투수입니다. 아마 독을 품고나왔을텐데....키움은 전혀 대비를 안한거같네요. 감독도 코치도 구단도...선수도. 속상하게 야구보지마시고..kt오세요.. 
829	0	투수력에서 전반적인 난조다. 선발투수들이 모조리 난조에 빠졌다 . 우선 외국인투수 2명은 한국 무대에서 오래되어 구질이 완전 노출된 상태 .이 이상 한국무대에서 견디기 어려운 상태 빨리 교체해야한다. 한현희는 추격조감이지 선발감이 아니다 구질이 너무 단조로워 스스로 위기를 초래해 일순간에 와르르 무너진다.  타격에서 1번 타자감이 없다. 서건창은 이미 노쇄한 선수다. 스윙이 전보다 둔하여 콘택 능력이 현저히 떨어진다. 4번 러셀은 타격에서 기대이하이다. 투타의 난조로 팀성적이 급강하할 가능성을 배제할수가 없다. 팀은 경기를 할수록 전력이 강해져야하는데 갈수록 약해지는 느낌이다.내년을 위해서도 재빌딩을 해야한다 
830	0	김웅빈  허정협  전병우  주효상 
831	0	손혁은 너무했어요 욕 안하는 내가 ㅠ 이렇게 까는 것은 진짜 감독 같지 않은 감독때문에 ㅠ  내일도 당분간 경기 안보고 결과만 봅니다~ 과격해질거 같아서 ㅠ 
